"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
215,"IMPORT",623,3023,716.6585365853658,3050,0,34,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,,,,,,"0.5200","","0.7671","XXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",209,"BILL",623,2982,684.3684210526316,3010,"0.2760","0.2512","0.8501","0.8580","0.0247","","0.0031","0.0037","0.0000","3508","2480",6,0,"0.4583","","0.7959","DIM",220,621,3062,670.8333333333334,3091,"0.2705","0.2504","0.8729","0.8811","0.0134","","0.0034","0.0143","0.0000","3508","2480",3,0,"0.1935","","0.8995",,,,,,,,,,,,"",,,,,,,,,,,"INVOICE",216,732.2682926829268,3023,841.5365853658536,3050,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,"0.1250","0.5000","0.7671"
216,"INVOICE",732.2682926829268,3023,841.5365853658536,3050,0,34,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,,,,,,"0.1250","0.5000","0.7671","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",211,"ENTRY",745.7368421052632,2982,822.4473684210527,3010,"0.3316","0.3007","0.8501","0.8580","0.0062","0.0247","0.0587","0.0037","0.3333","3508","2480",6,0,"0.9406","0.8000","0.7959","price",233,757.632911392405,3141,820.8607594936709,3174,"0.3310","0.3055","0.8954","0.9048","0.1122","0.0051","0.0259","","0.6429","3508","2480",14,0,"","0.0435","0.6737","IMPORT",215,623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671","NO.700002808",217,857.1463414634146,3023,1044.4634146341464,3050,"0.4212","0.3456","0.8617","0.8694","0.0063","0.0063","0.0148","0.0259","0.4000","3508","2480",5,0,"0.3636","0.5000","0.7671"
217,"NO.700002808",857.1463414634146,3023,1044.4634146341464,3050,0,34,"0.4212","0.3456","0.8617","0.8694","0.0063","0.0063","0.0148","0.0259","0.4000","3508","2480",5,0,,,,,,"0.3636","0.5000","0.7671","XX?000000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",205,"CONSIGNMENT",798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573","goods",235,871.4430379746835,3141,934.6708860759494,3174,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,"","0.9783","0.6737","INVOICE",216,732.2682926829268,3023,841.5365853658536,3050,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,"0.1250","0.5000","0.7671","DT",218,1060.0731707317073,3023,1091.2926829268292,3050,"0.4400","0.4274","0.8617","0.8694","0.0063","0.1385","0.0356","","0.6000","3508","2480",5,0,"","0.9565","0.7671"
218,"DT",1060.0731707317073,3023,1091.2926829268292,3050,0,34,"0.4400","0.4274","0.8617","0.8694","0.0063","0.1385","0.0356","","0.6000","3508","2480",5,0,,,,,,"","0.9565","0.7671","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",202,"BELGIUM]",952.8571428571429,2864,1086,2898,"0.4379","0.3842","0.8164","0.8261","","0.0134",,"0.0128","0.7500","3508","2480",4,0,,"","0.8389",,,,,,,,,,,,,,"",,,,,,,,,"IMPORT",215,623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671","10.11.2023",219,1106.90243902439,3023,1263,3050,"0.5093","0.4463","0.8617","0.8694","","0.1574","0.0148","","0.8000","3508","2480",5,1,"","","0.7671"
219,"10.11.2023",1106.90243902439,3023,1263,3050,0,34,"0.5093","0.4463","0.8617","0.8694","","0.1574","0.0148","","0.8000","3508","2480",5,1,,,,,,"","","0.7671","00?00?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",207,"IMPORTED",1081.2,2943,1222.8,2971,"0.4931","0.4360","0.8389","0.8469","0.0071","0.0071","0.0926","0.0485","0.6667","3508","2480",6,0,"0.6566","0.5000","0.7573",,,,,,,,,,,,,,"",,,,,,,,,"IMPORT",215,623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671",,,,,,,,,,,"",,,,,,,,,,,
220,"DIM",621,3062,670.8333333333334,3091,0,35,"0.2705","0.2504","0.8729","0.8811","0.0134","","0.0034","0.0143","0.0000","3508","2480",3,0,,,,,,"0.1935","","0.8995","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",215,"IMPORT",623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671","the",231,618.5316455696203,3141,656.4683544303798,3174,"0.2647","0.2494","0.8954","0.9048","0.0051","0.0051","0.0143","","0.5000","3508","2480",14,0,"","0.5000","0.6737",,,,,,,,,,,,"",,,,,,,,,,,"230X165X90",221,704.0555555555555,3062,870.1666666666666,3091,"0.3509","0.2839","0.8729","0.8811","0.0067","0.0134","0.0034","0.0143","0.3333","3508","2480",3,0,"0.1935","0.6667","0.8995"
221,"230X165X90",704.0555555555555,3062,870.1666666666666,3091,0,35,"0.3509","0.2839","0.8729","0.8811","0.0067","0.0134","0.0034","0.0143","0.3333","3508","2480",3,0,,,,,,"0.1935","0.6667","0.8995","000X000X00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",216,"INVOICE",732.2682926829268,3023,841.5365853658536,3050,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,"0.1250","0.5000","0.7671","price",233,757.632911392405,3141,820.8607594936709,3174,"0.3310","0.3055","0.8954","0.9048","0.1122","0.0051","0.0259","","0.6429","3508","2480",14,0,"","0.0435","0.6737","DIM",220,621,3062,670.8333333333334,3091,"0.2705","0.2504","0.8729","0.8811","0.0134","","0.0034","0.0143","0.0000","3508","2480",3,0,"0.1935","","0.8995","MM",222,886.7777777777778,3062,920,3091,"0.3710","0.3576","0.8729","0.8811","","0.0871","0.0259","0.0143","0.6667","3508","2480",3,0,"0.6454","","0.8995"
222,"MM",886.7777777777778,3062,920,3091,0,35,"0.3710","0.3576","0.8729","0.8811","","0.0871","0.0259","0.0143","0.6667","3508","2480",3,0,,,,,,"0.6454","","0.8995","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",205,"CONSIGNMENT",798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573","goods",235,871.4430379746835,3141,934.6708860759494,3174,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,"","0.9783","0.6737","DIM",220,621,3062,670.8333333333334,3091,"0.2705","0.2504","0.8729","0.8811","0.0134","","0.0034","0.0143","0.0000","3508","2480",3,0,"0.1935","","0.8995",,,,,,,,,,,"",,,,,,,,,,,
223,"Declaration",138,3100,282.8333333333333,3133,0,36,"0.1140","0.0556","0.8837","0.8931","","",,"0.0140","0.0000","3508","2480",1,0,,,,,,,"","0.9416","Xxxxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"particulars",239,161,3182,295.66666666666663,3213,"0.1192","0.0649","0.9071","0.9159","0.0049","","0.0023","","0.0000","3508","2480",5,0,"","","0.8568",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,
224,"1.",138,3141,163.29113924050634,3174,0,37,"0.0658","0.0556","0.8954","0.9048","0.3773","","0.0023","","0.0000","3508","2480",14,0,,,,,,"","","0.6737","0?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",223,"Declaration",138,3100,282.8333333333333,3133,"0.1140","0.0556","0.8837","0.8931","","",,"0.0140","0.0000","3508","2480",1,0,,"","0.9416",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"all",238,1099.0632911392404,3141,1137,3174,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.0485","","0.9286","3508","2480",14,0,"","","0.6737"
225,"We",175.9367088607595,3141,201.22784810126583,3174,0,37,"0.0811","0.0709","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.0714","3508","2480",14,0,,,,,,"0.5000","0.5000","0.6737","Xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",223,"Declaration",138,3100,282.8333333333333,3133,"0.1140","0.0556","0.8837","0.8931","","",,"0.0140","0.0000","3508","2480",1,0,,"","0.9416","particulars",239,161,3182,295.66666666666663,3213,"0.1192","0.0649","0.9071","0.9159","0.0049","","0.0023","","0.0000","3508","2480",5,0,"","","0.8568","1.",224,138,3141,163.29113924050634,3174,"0.0658","0.0556","0.8954","0.9048","0.3773","","0.0023","","0.0000","3508","2480",14,0,"","","0.6737","declare",226,213.873417721519,3141,302.3924050632911,3174,"0.1219","0.0862","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.1429","3508","2480",14,0,"0.5000","0.5000","0.6737"
226,"declare",213.873417721519,3141,302.3924050632911,3174,0,37,"0.1219","0.0862","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.1429","3508","2480",14,0,,,,,,"0.5000","0.5000","0.6737","xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",223,"Declaration",138,3100,282.8333333333333,3133,"0.1140","0.0556","0.8837","0.8931","","",,"0.0140","0.0000","3508","2480",1,0,,"","0.9416","particulars",239,161,3182,295.66666666666663,3213,"0.1192","0.0649","0.9071","0.9159","0.0049","","0.0023","","0.0000","3508","2480",5,0,"","","0.8568","We",225,175.9367088607595,3141,201.22784810126583,3174,"0.0811","0.0709","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.0714","3508","2480",14,0,"0.5000","0.5000","0.6737","that",227,315.0379746835443,3141,365.62025316455697,3174,"0.1474","0.1270","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.2143","3508","2480",14,0,,"0.5000","0.6737"
227,"that",315.0379746835443,3141,365.62025316455697,3174,0,37,"0.1474","0.1270","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.2143","3508","2480",14,0,,,,,,,"0.5000","0.6737","xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"are",240,307.9090909090909,3182,344.6363636363636,3213,"0.1390","0.1242","0.9071","0.9159","0.0049","0.0049","0.0023","","0.2000","3508","2480",5,0,"","0.5000","0.8568","declare",226,213.873417721519,3141,302.3924050632911,3174,"0.1219","0.0862","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.1429","3508","2480",14,0,"0.5000","0.5000","0.6737","this",228,378.26582278481015,3141,428.84810126582283,3174,"0.1729","0.1525","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.2857","3508","2480",14,0,,"0.5000","0.6737"
228,"this",378.26582278481015,3141,428.84810126582283,3174,0,37,"0.1729","0.1525","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.2857","3508","2480",14,0,,,,,,,"0.5000","0.6737","xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"true",241,356.8787878787879,3182,405.8484848484849,3213,"0.1636","0.1439","0.9071","0.9159","0.0049","0.0049","0.0023","","0.4000","3508","2480",5,0,"","0.5000","0.8568","that",227,315.0379746835443,3141,365.62025316455697,3174,"0.1474","0.1270","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.2143","3508","2480",14,0,,"0.5000","0.6737","invoice",229,441.493670886076,3141,530.0126582278482,3174,"0.2137","0.1780","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.3571","3508","2480",14,0,,"0.5000","0.6737"
229,"invoice",441.493670886076,3141,530.0126582278482,3174,0,37,"0.2137","0.1780","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.3571","3508","2480",14,0,,,,,,,"0.5000","0.6737","xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"correct.",243,467.06060606060606,3182,565,3213,"0.2278","0.1883","0.9071","0.9159","","0.0049","0.0023","","0.8000","3508","2480",5,0,"","","0.8568","this",228,378.26582278481015,3141,428.84810126582283,3174,"0.1729","0.1525","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.2857","3508","2480",14,0,,"0.5000","0.6737","shows",230,542.6582278481013,3141,605.8860759493672,3174,"0.2443","0.2188","0.8954","0.9048","0.0051","0.0051",,"","0.4286","3508","2480",14,0,,"0.5000","0.6737"
230,"shows",542.6582278481013,3141,605.8860759493672,3174,0,37,"0.2443","0.2188","0.8954","0.9048","0.0051","0.0051",,"","0.4286","3508","2480",14,0,,,,,,,"0.5000","0.6737","xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"invoice",229,441.493670886076,3141,530.0126582278482,3174,"0.2137","0.1780","0.8954","0.9048","0.0051","0.0051",,"0.0023","0.3571","3508","2480",14,0,,"0.5000","0.6737","the",231,618.5316455696203,3141,656.4683544303798,3174,"0.2647","0.2494","0.8954","0.9048","0.0051","0.0051","0.0143","","0.5000","3508","2480",14,0,"","0.5000","0.6737"
231,"the",618.5316455696203,3141,656.4683544303798,3174,0,37,"0.2647","0.2494","0.8954","0.9048","0.0051","0.0051","0.0143","","0.5000","3508","2480",14,0,,,,,,"","0.5000","0.6737","xxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",220,"DIM",621,3062,670.8333333333334,3091,"0.2705","0.2504","0.8729","0.8811","0.0134","","0.0034","0.0143","0.0000","3508","2480",3,0,"0.1935","","0.8995",,,,,,,,,,,,,,"",,,,,,,,,"shows",230,542.6582278481013,3141,605.8860759493672,3174,"0.2443","0.2188","0.8954","0.9048","0.0051","0.0051",,"","0.4286","3508","2480",14,0,,"0.5000","0.6737","actual",232,669.1139240506329,3141,744.9873417721519,3174,"0.3004","0.2698","0.8954","0.9048","0.0051","0.0051","0.0259","","0.5714","3508","2480",14,0,"","0.5000","0.6737"
232,"actual",669.1139240506329,3141,744.9873417721519,3174,0,37,"0.3004","0.2698","0.8954","0.9048","0.0051","0.0051","0.0259","","0.5714","3508","2480",14,0,,,,,,"","0.5000","0.6737","xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",215,"IMPORT",623,3023,716.6585365853658,3050,"0.2890","0.2512","0.8617","0.8694","0.0063","","0.0037","0.0034","0.0000","3508","2480",5,0,"0.5200","","0.7671",,,,,,,,,,,,,,"",,,,,,,,,"the",231,618.5316455696203,3141,656.4683544303798,3174,"0.2647","0.2494","0.8954","0.9048","0.0051","0.0051","0.0143","","0.5000","3508","2480",14,0,"","0.5000","0.6737","price",233,757.632911392405,3141,820.8607594936709,3174,"0.3310","0.3055","0.8954","0.9048","0.1122","0.0051","0.0259","","0.6429","3508","2480",14,0,"","0.0435","0.6737"
233,"price",757.632911392405,3141,820.8607594936709,3174,0,37,"0.3310","0.3055","0.8954","0.9048","0.1122","0.0051","0.0259","","0.6429","3508","2480",14,0,,,,,,"","0.0435","0.6737","xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",216,"INVOICE",732.2682926829268,3023,841.5365853658536,3050,"0.3393","0.2953","0.8617","0.8694","0.0063","0.0063","0.0037","0.0259","0.2000","3508","2480",5,0,"0.1250","0.5000","0.7671",,,,,,,,,,,,,,"",,,,,,,,,"actual",232,669.1139240506329,3141,744.9873417721519,3174,"0.3004","0.2698","0.8954","0.9048","0.0051","0.0051","0.0259","","0.5714","3508","2480",14,0,"","0.5000","0.6737","all",238,1099.0632911392404,3141,1137,3174,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.0485","","0.9286","3508","2480",14,0,"","","0.6737"
234,"of",833.506329113924,3141,858.7974683544304,3174,0,37,"0.3463","0.3361","0.8954","0.9048","0.0051","0.0051","0.0485","","0.7143","3508","2480",14,0,,,,,,"","0.5000","0.6737","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",205,"CONSIGNMENT",798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573",,,,,,,,,,,,,,"",,,,,,,,,"price",233,757.632911392405,3141,820.8607594936709,3174,"0.3310","0.3055","0.8954","0.9048","0.1122","0.0051","0.0259","","0.6429","3508","2480",14,0,"","0.0435","0.6737","goods",235,871.4430379746835,3141,934.6708860759494,3174,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,"","0.9783","0.6737"
235,"goods",871.4430379746835,3141,934.6708860759494,3174,0,37,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,,,,,,"","0.9783","0.6737","xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",205,"CONSIGNMENT",798.0000000000001,2943,992.7,2971,"0.4003","0.3218","0.8389","0.8469","0.0071","0.0071","0.0128","0.0485","0.3333","3508","2480",6,0,"0.2093","0.5000","0.7573",,,,,,,,,,,,,,"",,,,,,,,,"declare",226,213.873417721519,3141,302.3924050632911,3174,"0.1219","0.0862","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.1429","3508","2480",14,0,"0.5000","0.5000","0.6737","described",236,947.3164556962025,3141,1061.126582278481,3174,"0.4279","0.3820","0.8954","0.9048","0.0153","0.0051","0.0693","","0.8571","3508","2480",14,0,"","0.2500","0.6737"
236,"described",947.3164556962025,3141,1061.126582278481,3174,0,37,"0.4279","0.3820","0.8954","0.9048","0.0153","0.0051","0.0693","","0.8571","3508","2480",14,0,,,,,,"","0.2500","0.6737","xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",202,"BELGIUM]",952.8571428571429,2864,1086,2898,"0.4379","0.3842","0.8164","0.8261","","0.0134",,"0.0128","0.7500","3508","2480",4,0,,"","0.8389",,,,,,,,,,,,,,"",,,,,,,,,"goods",235,871.4430379746835,3141,934.6708860759494,3174,"0.3769","0.3514","0.8954","0.9048","0.0051","0.2295","0.0485","","0.7857","3508","2480",14,0,"","0.9783","0.6737","all",238,1099.0632911392404,3141,1137,3174,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.0485","","0.9286","3508","2480",14,0,"","","0.6737"
238,"all",1099.0632911392404,3141,1137,3174,0,37,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.0485","","0.9286","3508","2480",14,0,,,,,,"","","0.6737","xxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",207,"IMPORTED",1081.2,2943,1222.8,2971,"0.4931","0.4360","0.8389","0.8469","0.0071","0.0071","0.0926","0.0485","0.6667","3508","2480",6,0,"0.6566","0.5000","0.7573",,,,,,,,,,,,,,"",,,,,,,,,"described",236,947.3164556962025,3141,1061.126582278481,3174,"0.4279","0.3820","0.8954","0.9048","0.0153","0.0051","0.0693","","0.8571","3508","2480",14,0,"","0.2500","0.6737",,,,,,,,,,,"",,,,,,,,,,,
239,"particulars",161,3182,295.66666666666663,3213,0,38,"0.1192","0.0649","0.9071","0.9159","0.0049","","0.0023","","0.0000","3508","2480",5,0,,,,,,"","","0.8568","xxxxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",226,"declare",213.873417721519,3141,302.3924050632911,3174,"0.1219","0.0862","0.8954","0.9048","0.0051","0.0051","0.0023","0.0023","0.1429","3508","2480",14,0,"0.5000","0.5000","0.6737",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"are",240,307.9090909090909,3182,344.6363636363636,3213,"0.1390","0.1242","0.9071","0.9159","0.0049","0.0049","0.0023","","0.2000","3508","2480",5,0,"","0.5000","0.8568"
